Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,106,12,M:System.Windows.Forms.Button.#ctor,,,,,btnUpRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,106,12,T:System.Windows.Forms.Button,,,,,btnUpRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,105,12,T:System.Windows.Forms.ComboBox,,,,,cbSpeed = new ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,105,12,M:System.Windows.Forms.ComboBox.#ctor,,,,,cbSpeed = new ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,105,12,T:System.Windows.Forms.ComboBox,,,,,cbSpeed = new ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,104,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionNumber = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,104,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,cbRegionNumber = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,104,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionNumber = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,103,12,T:System.Windows.Forms.TextBox,,,,,tbRegionUmbral = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,103,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbRegionUmbral = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,103,12,T:System.Windows.Forms.TextBox,,,,,tbRegionUmbral = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,102,12,T:System.Windows.Forms.TextBox,,,,,tbRegionInactUmbral = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,102,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbRegionInactUmbral = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,102,12,T:System.Windows.Forms.TextBox,,,,,tbRegionInactUmbral = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,101,12,T:System.Windows.Forms.PictureBox,,,,,pbRegionColor = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,101,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,pbRegionColor = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,101,12,T:System.Windows.Forms.PictureBox,,,,,pbRegionColor = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,100,12,T:System.Windows.Forms.GroupBox,,,,,rgRegion = new GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,100,12,M:System.Windows.Forms.GroupBox.#ctor,,,,,rgRegion = new GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,100,12,T:System.Windows.Forms.GroupBox,,,,,rgRegion = new GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,99,12,T:System.Windows.Forms.PictureBox,,,,,pictureBox1 = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,99,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,pictureBox1 = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,99,12,T:System.Windows.Forms.PictureBox,,,,,pictureBox1 = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,98,12,T:System.Windows.Forms.Button,,,,,btnTestColor = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,98,12,M:System.Windows.Forms.Button.#ctor,,,,,btnTestColor = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,98,12,T:System.Windows.Forms.Button,,,,,btnTestColor = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,97,12,T:System.Windows.Forms.TextBox,,,,,tbTestColor = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,97,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbTestColor = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,97,12,T:System.Windows.Forms.TextBox,,,,,tbTestColor = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,96,12,T:System.Windows.Forms.PictureBox,,,,,pbColorDebug = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,96,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,pbColorDebug = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,96,12,T:System.Windows.Forms.PictureBox,,,,,pbColorDebug = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,95,12,T:System.Windows.Forms.Button,,,,,btnTestTexto = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,95,12,M:System.Windows.Forms.Button.#ctor,,,,,btnTestTexto = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,95,12,T:System.Windows.Forms.Button,,,,,btnTestTexto = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,94,12,T:System.Windows.Forms.TextBox,,,,,tbTestTexto = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,94,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbTestTexto = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,94,12,T:System.Windows.Forms.TextBox,,,,,tbTestTexto = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,93,12,T:System.Windows.Forms.Button,,,,,btnTestCarta = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,93,12,M:System.Windows.Forms.Button.#ctor,,,,,btnTestCarta = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,93,12,T:System.Windows.Forms.Button,,,,,btnTestCarta = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,92,12,T:System.Windows.Forms.PictureBox,,,,,pbTestCarta = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,92,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,pbTestCarta = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,92,12,T:System.Windows.Forms.PictureBox,,,,,pbTestCarta = new PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,91,12,T:System.Windows.Forms.GroupBox,,,,,groupBox1 = new GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,91,12,M:System.Windows.Forms.GroupBox.#ctor,,,,,groupBox1 = new GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,91,12,T:System.Windows.Forms.GroupBox,,,,,groupBox1 = new GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,90,12,T:System.Windows.Forms.TabPage,,,,,tbConfig = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,90,12,M:System.Windows.Forms.TabPage.#ctor,,,,,tbConfig = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,90,12,T:System.Windows.Forms.TabPage,,,,,tbConfig = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,89,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerOne = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,89,12,M:System.Windows.Forms.Label.#ctor,,,,,lbNamePlayerOne = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,89,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerOne = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,88,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerOne = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,88,12,M:System.Windows.Forms.Panel.#ctor,,,,,pnNamePlayerOne = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,88,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerOne = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,87,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerTwo = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,87,12,M:System.Windows.Forms.Label.#ctor,,,,,lbNamePlayerTwo = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,87,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerTwo = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,86,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerTwo = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,86,12,M:System.Windows.Forms.Panel.#ctor,,,,,pnNamePlayerTwo = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,86,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerTwo = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,85,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerThree = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,85,12,M:System.Windows.Forms.Label.#ctor,,,,,lbNamePlayerThree = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,85,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerThree = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,84,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerThree = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,84,12,M:System.Windows.Forms.Panel.#ctor,,,,,pnNamePlayerThree = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,84,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerThree = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,83,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerFour = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,83,12,M:System.Windows.Forms.Label.#ctor,,,,,lbNamePlayerFour = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,83,12,T:System.Windows.Forms.Label,,,,,lbNamePlayerFour = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,82,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerFour = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,82,12,M:System.Windows.Forms.Panel.#ctor,,,,,pnNamePlayerFour = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,82,12,T:System.Windows.Forms.Panel,,,,,pnNamePlayerFour = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,81,12,T:System.Windows.Forms.Label,,,,,lbNameHero = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,81,12,M:System.Windows.Forms.Label.#ctor,,,,,lbNameHero = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,81,12,T:System.Windows.Forms.Label,,,,,lbNameHero = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,80,12,T:System.Windows.Forms.Panel,,,,,pnNameHero = new Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,80,12,M:System.Windows.Forms.Panel.#ctor,,,,,pnNameHero = new Panel();
